Time,Repeat.measurement,image,genus,species,species_author,Lat,Long,median or best estimate Ma,PaleoLat,Form,length,Zooid,width,area
Eocene.PDT,1,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",044S,176W,52,051S,Sheet,409.465,1,348.311,83055.556
Eocene.PDT,1,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,344.673,2,336.049,98979.552
Eocene.PDT,1,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,383.874,3,312.897,81620.37
Eocene.PDT,2,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,366.9,1,,
Eocene.PDT,2,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,436.84,2,,
Eocene.PDT,2,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,398.29,3,,
Eocene.PDT,3,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,366.9,1,,
Eocene.PDT,3,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,427.03,2,,
Eocene.PDT,3,pdt11684,Exochella,abigailae ,"Gordon & Taylor, 2016",,,,,Sheet,396,3,,
Eocene.PDT,1,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",044S,176W,52,051S,Erect,510.098,1,314.312,125488
Eocene.PDT,1,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,517.873,2,310.335,118259
Eocene.PDT,1,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,548.015,3,290.991,115180
Eocene.PDT,2,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,518.47,1,,
Eocene.PDT,2,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,525.92,2,,
Eocene.PDT,2,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,538.78,3,,
Eocene.PDT,3,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,518.37,1,,
Eocene.PDT,3,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,491.02,2,,
Eocene.PDT,3,pdt11691,Conopeum,stamenocelloides ,"Gordon & Taylor, 2015",,,,,Erect,526.67,3,,
Eocene.PDT,1,pdt11693,Exochella,linearis,"Taylor & Gordon, 2016",044S,176W,52,051S,Erect,416.075,1,186.347,53008.197
Eocene.PDT,1,pdt11693,Exochella,linearis,"Taylor & Gordon, 2016",,,,,Erect,390.724,2,189.487,59998.071
Eocene.PDT,1,pdt11693,Exochella,linearis,"Taylor & Gordon, 2016",,,,,Erect,371.058,3,197.281,59083.414
Eocene.PDT,1,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",044S,176W,52,051S,Runner,283.375,1,213.559,44915.972
Eocene.PDT,1,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,244.849,2,175.2,34102.269
Eocene.PDT,1,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,298.006,3,193.584,44066.36
Eocene.PDT,2,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,308.13,1,,
Eocene.PDT,2,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,256.2,2,,
Eocene.PDT,2,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,348.39,3,,
Eocene.PDT,3,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,316.73,1,,
Eocene.PDT,3,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,244.93,2,,
Eocene.PDT,3,pdt11696,Marssonopora ,connexa ,"Gordon & Taylor, 2015",,,,,Runner,326.12,3,,
Recent.PDT,1,pdt11745,Einhornia,sp.,,033N,117W,0,033N,Sheet,458.65,1,226.36,77012.25
Recent.PDT,1,pdt11745,Einhornia,sp.,,,,,,Sheet,447.71,2,175.78,58679.59
Recent.PDT,1,pdt11745,Einhornia,sp.,,,,,,Sheet,429.24,3,193.38,69320.41
Recent.PDT,1,pdt11759,Celleporaria,brunnea,"(Hincks, 1884)",033N,117W,0,033N,Sheet,549.16,1,318.89,118553.47
Recent.PDT,1,pdt11759,Celleporaria,brunnea,"(Hincks, 1884)",,,,,Sheet,460.23,2,402.16,124118.04
Recent.PDT,1,pdt11759,Celleporaria,brunnea,"(Hincks, 1884)",,,,,Sheet,497.67,3,417.61,161054.08
Recent.PDT,1,pdt11762,Hippoporina,insculpta,"(Hincks, 1882)",033N,117W,0,033N,Sheet,526.17,1,341.96,154031.81
Recent.PDT,1,pdt11762,Hippoporina,insculpta,"(Hincks, 1882)",,,,,Sheet,547.71,2,327.78,154678.85
Recent.PDT,1,pdt11762,Hippoporina,insculpta,"(Hincks, 1882)",,,,,Sheet,521.81,3,331,148444.08
Recent.PDT,1,pdt11770,Acanthodesia,cf. commensale ,(Kirkpatrick & Metzelaar),033N,117W,0,033N,Sheet,435.06,1,260.35,80649.4
Recent.PDT,1,pdt11770,Acanthodesia,cf. commensale ,(Kirkpatrick & Metzelaar),,,,,Sheet,404.43,2,296.51,93529.93
Recent.PDT,1,pdt11770,Acanthodesia,cf. commensale ,(Kirkpatrick & Metzelaar),,,,,Sheet,493.56,3,303.29,94136.89
Campanian.PDT,1,pdt11774,Anornithopora,spooneri,"(Butler & Cheetham, 1958)",034N,093W,73,037N,Sheet,339.71,1,273.52,68063.08
Campanian.PDT,1,pdt11774,Anornithopora,spooneri,"(Butler & Cheetham, 1958)",,,,,Sheet,341.93,2,288.75,73236.92
Campanian.PDT,1,pdt11774,Anornithopora,spooneri,"(Butler & Cheetham, 1958)",,,,,Sheet,354.75,3,292.03,87226.92
Campanian.PDT,1,pdt11776,Stichopora,,,034N,093W,73,037N,Sheet,671.79,1,467.59,250256.9
Campanian.PDT,1,pdt11776,Stichopora,,,,,,,Sheet,751.79,2,459.31,252014.28
Campanian.PDT,1,pdt11776,Stichopora,,,,,,,Sheet,758.56,3,493.11,276463.88
Turonian.PDT,1,pdt11790,Herpetopora,cf.anglica,,050N,014E,90,041N,Runner,830.03,1,386.52,204933.04
Turonian.PDT,1,pdt11790,Herpetopora,cf.anglica,,,,,,Runner,566.59,2,364.58,167758.29
Turonian.PDT,1,pdt11790,Herpetopora,cf.anglica,,,,,,Runner,559.3,3,359.49,152592.47
Turonian.PDT,2,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,813.8,1,,
Turonian.PDT,2,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,570.96,2,,
Turonian.PDT,2,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,583.57,3,,
Turonian.PDT,3,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,799.23,1,,
Turonian.PDT,3,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,555.2,2,,
Turonian.PDT,3,pdt11790,Herpetopora ,cf.anglica,,,,,,Runner,582.43,3,,
Miocene.PDT,1,PDT1180,Figularia,huttoni,"Brown, 1952 ",047S,173E,13,048S,Sheet,554.37,1,265.19,116580.749
Miocene.PDT,1,PDT1180,Figularia,huttoni,"Brown, 1952 ",,,,,Sheet,407.8,2,285.93,115395.849
Miocene.PDT,1,PDT1180,Figularia,huttoni,"Brown, 1952 ",,,,,Sheet,391.7,3,319.69,111229.17
Campanian.PDT,1,pdt11801,Trichinopolia,sp.,,034N,093W,80,036N,Sheet,354.61,1,319.27,70316.15
Campanian.PDT,1,pdt11801,Trichinopolia,sp.,,,,,,Sheet,340.41,2,263.17,60191.54
Campanian.PDT,1,pdt11801,Trichinopolia,sp.,,,,,,Sheet,401.7,3,303.71,70694.62
Maastrichtian.PDT,1,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",033N,088W,68,034N,Sheet,364.43,1,287.89,79189.21
Maastrichtian.PDT,1,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",034N,,,,Sheet,370.22,2,291.46,90113.7
Maastrichtian.PDT,1,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,379.87,3,317.54,83570.16
Maastrichtian.PDT,2,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,408.17,1,,
Maastrichtian.PDT,2,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,455.39,2,,
Maastrichtian.PDT,2,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,451.28,3,,
Maastrichtian.PDT,3,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,409.77,1,,
Maastrichtian.PDT,3,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,460.17,2,,
Maastrichtian.PDT,3,pdt11829,Anornithopora,spooneri ,"(Butler & Cheetham, 1958)",,,,,Sheet,455.59,3,,
Maastrichtian.PDT,1,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",034N,089W,68,036N,Sheet,559.17,1,457.99,245510.2
Maastrichtian.PDT,1,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,538.75,2,375.8,207794.79
Maastrichtian.PDT,1,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,552.89,3,483.02,243350.34
Maastrichtian.PDT,2,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,552.69,1,,
Maastrichtian.PDT,2,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,529.76,2,,
Maastrichtian.PDT,2,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,504.77,3,,
Maastrichtian.PDT,3,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,546.53,1,,
Maastrichtian.PDT,3,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,548.58,2,,
Maastrichtian.PDT,3,pdt11835,Conopeum,spissamentum ,"Taylor & McKinney, 2006",,,,,Sheet,519.47,3,,
Eocene.PDT,1,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",044S,176W,52,051S,Sheet,391.105,1,339.465,116881.872
Eocene.PDT,1,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,417.407,2,368.221,119715.453
Eocene.PDT,1,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,484.067,3,484.926,156807.578
Eocene.PDT,2,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,392.1,1,,
Eocene.PDT,2,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,564.78,2,,
Eocene.PDT,2,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,643.36,3,,
Eocene.PDT,3,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,389.09,1,,
Eocene.PDT,3,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,583.1,2,,
Eocene.PDT,3,pdt11847,Hemicyclopora ,dissidens ,"Gordon & Taylor, 2015",,,,,Sheet,634.5,3,,
Eocene.PDT,1,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",044S,176W,52,051S,Sheet,527.292,1,352.893,84248.242
Eocene.PDT,1,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,443.997,2,324.5,58395.078
Eocene.PDT,1,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,373.602,3,374.527,88620.876
Eocene.PDT,2,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,364.09,1,,
Eocene.PDT,2,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,293.72,2,,
Eocene.PDT,2,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,351.75,3,,
Eocene.PDT,3,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,368.53,1,,
Eocene.PDT,3,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,292.48,2,,
Eocene.PDT,3,pdt11849,Amphiblestrum,paleogenicum ,"Gordon & Taylor, 2015",,,,,Sheet,383.62,3,,
Eocene.PDT,1,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",044S,176W,52,051S,Erect,743.319,1,426.928,338804.478
Eocene.PDT,1,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,606.146,2,431.914,293264.694
Eocene.PDT,1,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,654.089,3,474.361,279968.013
Eocene.PDT,2,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,718.95,1,,
Eocene.PDT,2,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,673.83,2,,
Eocene.PDT,2,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,679.22,3,,
Eocene.PDT,3,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,737.37,1,,
Eocene.PDT,3,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,655.72,2,,
Eocene.PDT,3,pdt11862,Aspidostoma,gelasinus,"Gordon & Taylor, 2015",,,,,Erect,664.22,3,,
Eocene.PDT,1,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",044S,176W,52,051S,Erect,756.495,1,360.524,200379.819
Eocene.PDT,1,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,773.099,2,325.052,234285.714
Eocene.PDT,1,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,701.846,3,388.51,233293.651
Eocene.PDT,2,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,737.59,1,,
Eocene.PDT,2,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,753.96,2,,
Eocene.PDT,2,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,861.37,3,,
Eocene.PDT,3,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,739.42,1,,
Eocene.PDT,3,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,730.61,2,,
Eocene.PDT,3,pdt11870,Siphonicytara,litotes ,"Gordon & Taylor, 2015",,,,,Erect,871.74,3,,
Eocene.PDT,1,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",044S,176W,52,051S,Erect,369.245,1,326.475,100692.308
Eocene.PDT,1,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,348.292,2,286.811,87719.457
Eocene.PDT,1,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,349.79,3,349.594,86144.796
Eocene.PDT,2,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,399.11,1,,
Eocene.PDT,2,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,335.78,2,,
Eocene.PDT,2,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,369.46,3,,
Eocene.PDT,3,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,405.31,1,,
Eocene.PDT,3,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,345.62,2,,
Eocene.PDT,3,pdt11884,Cellaria,palatum ,"Gordon & Taylor, 2015",,,,,Erect,383.83,3,,
Eocene.PDT,1,pdt11899,Exochella,woodae ,"woodae Gordon & taylor, 2015",044S,176W,52,051S,Sheet,495.427,1,292.818,122246.315
Eocene.PDT,1,pdt11899,Exochella,woodae ,"woodae Gordon & taylor, 2015",,,,,Sheet,436.598,2,326.329,114992.914
Eocene.PDT,1,pdt11899,Exochella,woodae ,"woodae Gordon & taylor, 2015",,,,,Sheet,402.782,3,268.045,85072.279
Pliocene.PDT,1,PDT1195,Figularia,spinea ,"Brown, 1952",039S,177E,3,039S,Sheet,589.95,1,359.66,155882.23
Pliocene.PDT,1,PDT1195,Figularia,spinea ,"Brown, 1952",,,,,Sheet,544.86,2,362.16,144487.91
Pliocene.PDT,1,PDT1195,Figularia,spinea ,"Brown, 1952",,,,,Sheet,592.41,3,431.31,164672.91
Oligocene.PDT,1,pdt1197,Clithridellum,oamaruense,"Brown, 1952",045S,171E,33,049S,Erect,906.2,1,906.2,380989.24
Oligocene.PDT,1,pdt1197,Clithridellum,oamaruense,"Brown, 1952",,,,,Erect,1004.63,2,1004.63,454552.75
Oligocene.PDT,1,pdt1197,Clithridellum,oamaruense,"Brown, 1952",,,,,Erect,916.94,3,916.94,446343.3
Paleogene.PDT,1,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",032N,087W,65,032N,Sheet,279.38,1,220.6,47397.96
Paleogene.PDT,1,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,310.73,2,248.18,49716.55
Paleogene.PDT,1,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,338.61,3,267.05,60051.02
Paleogene.PDT,2,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,295.33,1,226.99,49050.45
Paleogene.PDT,2,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,315.89,2,240.48,50786.57
Paleogene.PDT,2,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,300.59,3,237.77,63229.88
Paleogene.PDT,3,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,274.728,1,218.56,41528.926
Paleogene.PDT,3,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,323.215,2,232.774,44034.091
Paleogene.PDT,3,pdt11983,Balantiostoma,midwayanica ,"(Canu & Bassler, 1920)",,,,,Sheet,292.644,3,231.339,49313.017
Miocene.PDT,1,PDT1199,Allantopora,trigemmata,"Brown, 1952",041S,173E,19,044S,Ribbon,553.71,1,301.58,135542.239
Miocene.PDT,1,PDT1199,Allantopora,trigemmata,"Brown, 1952",,,,,Ribbon,669.82,2,380.25,160462.691
Miocene.PDT,1,PDT1199,Allantopora,trigemmata,"Brown, 1952",,,,,Ribbon,608.36,3,317.38,179665.842
Paleogene.PDT,2,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,412.6,1,,
Paleogene.PDT,2,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,510.98,2,,
Paleogene.PDT,2,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,477.88,3,,
Paleogene.PDT,3,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,402.84,1,,
Paleogene.PDT,3,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,529.13,2,,
Paleogene.PDT,3,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,470.31,3,,
Paleogene.PDT,1,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",032N,087W,65,032N,Erect,456.86,1,303.17,111695.5
Paleogene.PDT,1,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,532.43,2,278.03,147692.47
Paleogene.PDT,1,pdt11998,Conopeum,aff. nelsoni ,"(Canu & Bassler, 1926)",,,,,Erect,505.76,3,296.94,129580.45
Pliocene.PDT,1,pdt12022,Smittoidea,zelandiae,"(Brown, 1952)",039S,177E,3,039S,Sheet,828.67,1,285.73,188384.35
Pliocene.PDT,1,pdt12022,Smittoidea,zelandiae,"(Brown, 1952)",,,,,Sheet,1105.43,2,283.98,255935.37
Pliocene.PDT,1,pdt12022,Smittoidea,zelandiae,"(Brown, 1952)",,,,,Sheet,827.6,3,336.82,192165.53
Pliocene.PDT,1,pdt12028,Prenantia,firmata,"(Waters, 1887)",039S,177E,3,039S,Sheet,551.05,1,445.48,175214.03
Pliocene.PDT,1,pdt12028,Prenantia,firmata,"(Waters, 1887)",,,,,Sheet,566.03,2,359.1,150020.81
Pliocene.PDT,1,pdt12028,Prenantia,firmata,"(Waters, 1887)",,,,,Sheet,499.24,3,409,139494.65
Recent.PDT,1,pdt12069,Smittina,remotorostrata,"(Canu & Bassler, 1928)",020N,012W,0,020N,Erect,795.48,1,340.82,219923.38
Recent.PDT,1,pdt12069,Smittina,remotorostrata,"(Canu & Bassler, 1928)",,,,,Erect,686.38,2,307.57,188652.25
Recent.PDT,1,pdt12069,Smittina,remotorostrata,"(Canu & Bassler, 1928)",,,,,Erect,828.11,3,376.53,226441.55
Recent.PDT,1,pdt12075,Reussirella,sp. 1,,020N,012W,0,020N,Free-living,411.81,1,355.57,93161.17
Recent.PDT,1,pdt12075,Reussirella,sp. 1,,,,,,Free-living,427.55,2,308.18,96503.52
Recent.PDT,1,pdt12075,Reussirella,sp. 1,,,,,,Free-living,398.01,3,319.29,90809.9
Recent.PDT,1,pdt12079,Reussirella,sp. 2,,020N,012W,0,020N,Free-living,429.2,1,429.03,127093.88
Recent.PDT,1,pdt12079,Reussirella,sp. 2,,,,,,Free-living,486.08,2,287.56,106268.47
Recent.PDT,1,pdt12079,Reussirella,sp. 2,,,,,,Free-living,555.34,3,353.68,127671.14
Recent.PDT,1,pdt12087,Hagiosynodos,sp. 2,,020N,012W,0,020N,Sheet,498.08,1,344.06,96707.43
Recent.PDT,1,pdt12087,Hagiosynodos,sp. 2,,,,,,Sheet,421.59,2,297.09,73133.51
Recent.PDT,1,pdt12087,Hagiosynodos,sp. 2,,,,,,Sheet,373.28,3,310.19,73183.38
Recent.PDT,1,pdt12090,Hippomenella,,,020N,012W,0,020N,Sheet,913.95,1,803.93,634595.07
Recent.PDT,1,pdt12090,Hippomenella,,,,,,,Sheet,889.94,2,897.86,593661.23
Recent.PDT,1,pdt12090,Hippomenella,,,,,,,Sheet,886.58,3,729.34,569127.03
Recent.PDT,1,pdt12094,Adeonella,cf. pallasii ,"(Heller, 1867)",020N,012W,0,020N,Erect,519.15,1,354.74,121036.62
Recent.PDT,1,pdt12094,Adeonella,cf. pallasii ,"(Heller, 1867)",,,,,Erect,524.65,2,350.95,111913.27
Recent.PDT,1,pdt12094,Adeonella,cf. pallasii ,"(Heller, 1867)",,,,,Erect,525.02,3,377.43,116102.48
Recent.PDT,1,pdt12099,Schizomavella,sp.,,020N,012W,0,020N,Sheet,609.68,1,499.91,287091.19
Recent.PDT,1,pdt12099,Schizomavella,sp.,,,,,,Sheet,724.97,2,435.36,250068.28
Recent.PDT,1,pdt12099,Schizomavella,sp.,,,,,,Sheet,672.41,3,523.71,295096.31
Recent.PDT,1,pdt12102,Trypostega,sp. 3,,020N,012W,0,020N,Sheet,318.77,1,439.63,102265.07
Recent.PDT,1,pdt12102,Trypostega,sp. 3,,,,,,Sheet,424.09,2,259.94,67489.02
Recent.PDT,1,pdt12102,Trypostega,sp. 3,,,,,,Sheet,399.91,3,275.47,65041.49
Recent.PDT,1,pdt12110,sertellid,,,020N,012W,0,020N,Erect,440.48,1,239.53,65459.18
Recent.PDT,1,pdt12110,sertellid,,,,,,,Erect,383.7,2,216.88,64156.75
Recent.PDT,1,pdt12110,sertellid,,,,,,,Erect,368.93,3,287.69,86447
Pliocene.PDT,1,pdt12122,Puellina,lagaaiji,Bishop & Hayward,052N,001E,4,052N,Sheet,460.01,1,215.06,65201.56
Pliocene.PDT,1,pdt12122,Puellina,lagaaiji,Bishop & Hayward,,,,,Sheet,378.03,2,212.87,57295.31
Pliocene.PDT,1,pdt12122,Puellina,lagaaiji,Bishop & Hayward,,,,,Sheet,411.6,3,238.18,85570.31
Pliocene.PDT,1,pdt12134,Trypostega,papillata,"(Busk, 1859)",052N,001E,4,052N,Sheet,371.68,1,394.78,98123.08
Pliocene.PDT,1,pdt12134,Trypostega,papillata,"(Busk, 1859)",,,,,Sheet,485.28,2,249.28,74272.89
Pliocene.PDT,1,pdt12134,Trypostega,papillata,"(Busk, 1859)",,,,,Sheet,437.79,3,348.49,91440.36
Pliocene.PDT,1,pdt12147,Hippomonavella,?umbonella,"(wood, 1844)",052N,001E,4,052N,Sheet,526.58,1,369.01,195445.01
Pliocene.PDT,1,pdt12147,Hippomonavella,?umbonella,"(wood, 1844)",,,,,Sheet,584.69,2,380.06,152648.81
Pliocene.PDT,1,pdt12147,Hippomonavella,?umbonella,"(wood, 1844)",,,,,Sheet,485.23,3,380.96,156023.24
Santonian.PDT,1,pdt12172,Aechmella?,sp.,,051N,000E,84,042N,Sheet,595.22,1,476.15,221043.63
Santonian.PDT,1,pdt12172,Aechmella?,sp.,,,,,,Sheet,575.32,2,518.52,219680.55
Santonian.PDT,1,pdt12172,Aechmella?,sp.,,,,,,Sheet,752.19,3,430.47,233640.58
Santonian.PDT,2,pdt12172,Aechmella?,sp.,,,,,,Sheet,591.15,1,457.97,216219
Santonian.PDT,2,pdt12172,Aechmella?,sp.,,,,,,Sheet,585.41,2,530.63,226403.64
Santonian.PDT,2,pdt12172,Aechmella?,sp.,,,,,,Sheet,761.44,3,428.02,249923.7
Santonian.PDT,3,pdt12172,Aechmella?,sp.,,,,,,Sheet,604.24,1,473.52,214431.31
Santonian.PDT,3,pdt12172,Aechmella?,sp.,,,,,,Sheet,579.2,2,528.92,239939.06
Santonian.PDT,3,pdt12172,Aechmella?,sp.,,,,,,Sheet,775.89,3,439.33,229883.65
Maastrichtian.PDT,1,pdt12177,Lunulites,,,034N,089W,70,036N,Free-living,615.35,1,460.14,228091.84
Maastrichtian.PDT,1,pdt12177,Lunulites,,,,,,,Free-living,743.32,2,451.84,261961.22
Maastrichtian.PDT,1,pdt12177,Lunulites,,,,,,,Free-living,633.04,3,517.83,262622.45
Maastrichtian.PDT,1,pdt12193,Flustrellaria,?braggsensis,"Taylor & McKinney, 2006",034N,089W,70,036N,Sheet,328.27,1,271.87,73140.61
Maastrichtian.PDT,1,pdt12193,Flustrellaria,?braggsensis,"Taylor & McKinney, 2006",,,,,Sheet,384.08,2,252.01,81521.25
Maastrichtian.PDT,1,pdt12193,Flustrellaria,?braggsensis,"Taylor & McKinney, 2006",,,,,Sheet,399.68,3,254.83,75102.56
Maastrichtian.PDT,1,pdt12198,Nannopora,torquata,"(Canu & Bassler, 1926)",034N,089W,70,036N,Sheet,278.12,1,175.93,37388.63
Maastrichtian.PDT,1,pdt12198,Nannopora,torquata,"(Canu & Bassler, 1926)",,,,,Sheet,286.74,2,202.63,43676.62
Maastrichtian.PDT,1,pdt12198,Nannopora,torquata,"(Canu & Bassler, 1926)",,,,,Sheet,233.6,3,203.09,38617.37
Pleistocene.PDT,1,pdt12259,Acanthodesia,‘commensale’,,033N,117W,1,043N,Sheet,260.68,1,191.6,35875.33
